,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,position,team_name,friendly_name
70,75.0,100.0,15149,0,0,-1,1,0,2,0.0,-1.0,0,Simon,0.0,62,False,Knee injury - 75% chance of playing,2020-03-09T10:30:19.638090Z,44,15149.jpg,1.1,Francis,0.0,False,,d,3,91,16,4805,20,4190,114,0.0,3.6,Francis,964,0,0,1,21,0,0,0,3,1,0,1,161,263.8,64.4,72.0,40.2,DEF,Bournemouth,Simon Francis
71,100.0,100.0,54469,0,0,-2,2,1,2,0.3,-0.7,1,Adam,0.3,63,False,,2019-11-30T15:00:18.860871Z,43,54469.jpg,2.2,Smith,0.4,False,,a,3,91,39,62053,301,135372,175,0.1,9.1,Adam Smith,1557,0,1,3,27,0,0,0,6,0,0,3,231,238.8,141.5,93.0,47.3,DEF,Bournemouth,Adam Smith
72,75.0,75.0,235530,0,0,-1,1,0,2,0.0,-0.8,0,Lloyd,0.0,64,False,Lack of match fitness - 75% chance of playing,2020-01-31T01:00:23.162332Z,44,235530.jpg,0.0,Kelly,0.0,False,,d,3,91,0,4969,10,9218,23,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Bournemouth,Lloyd Kelly
73,100.0,100.0,171129,0,0,2,-2,1,2,0.0,-1.0,0,Diego,0.0,65,False,,2019-12-21T17:00:13.810253Z,42,171129.jpg,2.9,Rico,9.5,False,,a,3,91,61,1339591,1315,1066401,15648,0.0,14.5,Rico,1793,0,3,5,27,0,0,0,6,0,0,5,335,431.4,402.8,73.0,91.1,DEF,Bournemouth,Diego Rico
74,,,222434,0,0,0,0,0,2,0.3,-0.7,1,Jack,0.3,66,False,,,40,222434.jpg,1.0,Simpson,6.8,False,,a,3,91,4,402406,1230,468826,3182,0.1,1.0,Simpson,238,0,0,0,6,0,0,0,0,0,0,0,33,33.6,12.7,18.0,6.4,DEF,Bournemouth,Jack Simpson
75,100.0,100.0,75115,0,0,-6,6,1,4,2.7,1.7,5,Callum,2.7,67,False,,2019-12-07T17:00:19.209039Z,74,75115.jpg,3.4,Wilson,4.8,False,,a,3,91,95,885428,14292,1728372,2133,0.4,12.8,Callum Wilson,2346,8,3,3,46,0,0,0,8,0,0,8,292,376.8,343.3,683.0,139.6,FWD,Bournemouth,Callum Wilson
76,75.0,100.0,78007,0,0,-4,4,1,4,2.5,2.3,0,Joshua,3.3,68,False,Hamstring injury - 75% chance of playing,2020-03-07T14:30:16.498010Z,61,78007.jpg,3.6,King,3.3,False,,d,3,91,69,629551,239,1672426,1957,0.5,11.3,King,1461,4,3,3,22,0,0,0,0,0,0,8,227,318.2,308.8,394.0,102.2,FWD,Bournemouth,Joshua King
77,100.0,100.0,154566,0,0,-3,3,0,4,0.7,-0.3,1,Dominic,0.7,69,False,,2019-11-24T12:00:21.142150Z,52,154566.jpg,1.7,Solanke,0.3,False,,a,3,91,41,31973,143,51692,233,0.1,7.9,Solanke,1176,0,2,1,25,0,0,0,1,0,0,0,77,109.4,161.2,389.0,66.0,FWD,Bournemouth,Dominic Solanke
78,100.0,100.0,217331,0,0,-2,2,0,4,0.0,-1.0,0,Sam,0.0,71,False,,2019-08-07T20:00:14.104634Z,43,217331.jpg,1.0,Surridge,0.5,False,,a,3,91,1,61083,371,87071,558,0.0,0.2,Surridge,15,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3,FWD,Bournemouth,Sam Surridge
79,0.0,0.0,40349,0,0,-3,3,0,1,0.0,0.0,0,Asmir,0.0,72,False,Joined AC Milan on loan until the end of the season on 13/1. - Expected back 01 Jul,2020-01-13T20:30:12.943407Z,42,40349.jpg,0.0,Begovic,0.7,False,,n,3,91,0,12446,17,155683,190,0.0,0.0,Begovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GK,Bournemouth,Asmir Begovic
80,,,18726,0,0,-2,2,0,1,0.0,-1.0,0,Artur,0.0,73,False,,,43,18726.jpg,0.0,Boruc,0.2,False,,a,3,91,0,7729,55,20932,103,0.0,0.0,Boruc,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GK,Bournemouth,Artur Boruc
81,,,229600,0,0,-3,3,0,1,0.0,-1.0,0,Mark,0.0,74,False,,,42,229600.jpg,1.0,Travers,0.2,False,,a,3,91,1,5283,32,13762,109,0.0,0.2,Travers,90,0,0,0,3,0,0,0,0,0,2,0,9,15.2,0.0,0.0,1.5,GK,Bournemouth,Mark Travers
82,100.0,100.0,90105,0,0,-7,7,0,3,2.7,1.7,2,Ryan,2.7,75,False,,2019-11-29T10:30:15.625182Z,68,90105.jpg,2.6,Fraser,2.6,False,,a,3,91,73,150222,1815,1129909,872,0.4,10.7,Fraser,2061,1,5,4,34,0,0,0,2,0,0,2,305,355.6,627.1,440.0,141.9,MID,Bournemouth,Ryan Fraser
83,75.0,0.0,111317,0,0,-3,3,0,3,0.0,0.0,0,David,0.0,76,False,Lack of match fitness - 75% chance of playing,2019-07-31T21:00:14.727782Z,62,111317.jpg,0.0,Brooks,0.1,False,,d,3,91,0,842,9,18833,14,0.0,0.0,Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Bournemouth,David Brooks
84,100.0,100.0,56872,0,0,-1,1,0,3,1.3,0.3,2,Junior,1.3,77,False,,2020-01-12T20:00:12.983134Z,59,56872.jpg,1.3,Stanislas,0.0,False,,a,3,91,8,1112,70,1138,30,0.2,1.4,Stanislas,221,0,0,0,7,0,0,0,0,0,0,0,31,24.6,37.7,52.0,11.5,MID,Bournemouth,Junior Stanislas
85,100.0,100.0,103912,0,0,-4,4,0,3,0.0,-1.0,0,Jordon,0.0,78,False,,2020-01-21T01:00:16.756052Z,46,103912.jpg,1.0,Ibe,0.1,False,,a,3,91,2,7319,57,23721,61,0.0,0.4,Ibe,48,0,0,0,1,0,0,0,0,0,0,0,10,6.8,5.4,0.0,1.2,MID,Bournemouth,Jordon Ibe
86,100.0,75.0,155408,0,0,0,0,0,3,1.3,0.2,2,Lewis,1.3,79,False,,2020-02-29T17:30:25.441741Z,50,155408.jpg,1.6,Cook,0.0,False,,a,3,91,32,6330,114,5520,51,0.3,6.4,Lewis Cook,1000,0,1,2,19,0,0,0,3,0,0,0,147,150.4,124.6,44.0,31.8,MID,Bournemouth,Lewis Cook
87,100.0,100.0,15237,0,0,-3,3,0,3,0.7,-0.3,0,Andrew,0.7,80,False,,2019-12-20T11:00:16.393267Z,47,15237.jpg,1.2,Surman,0.0,False,,a,3,91,6,1463,19,4274,22,0.1,1.3,Surman,234,0,0,0,6,0,0,0,1,0,0,0,28,23.6,25.5,8.0,5.6,MID,Bournemouth,Andrew Surman
88,100.0,100.0,40387,0,0,-1,1,0,3,1.3,0.3,1,Dan,1.3,81,False,,2019-07-30T10:30:13.907385Z,49,40387.jpg,2.4,Gosling,0.1,False,,a,3,91,39,13598,58,10741,188,0.3,8.0,Gosling,878,2,1,1,16,0,0,0,1,0,0,1,127,226.2,71.8,182.0,47.8,MID,Bournemouth,Dan Gosling
89,100.0,100.0,152551,0,0,-2,2,0,3,4.0,3.0,5,Jefferson,4.0,82,False,,2020-02-22T17:30:19.416565Z,48,152551.jpg,2.0,Lerma,0.1,False,,a,3,91,48,13639,1527,20876,192,0.8,10.0,Lerma,1942,1,2,3,33,0,0,0,9,1,0,2,282,341.2,140.1,81.0,55.9,MID,Bournemouth,Jefferson Lerma
90,100.0,100.0,154131,0,0,-2,2,0,2,2.3,1.3,1,Jack,2.3,446,False,,2019-12-28T15:00:27.078393Z,43,154131.jpg,2.5,Stacey,0.1,False,,a,3,91,30,7973,270,13341,70,0.5,7.0,Stacey,1066,0,2,1,19,0,0,0,2,0,0,4,185,256.6,112.9,74.0,44.4,DEF,Bournemouth,Jack Stacey
91,75.0,100.0,168991,0,0,0,0,1,3,1.5,1.0,2,Philip,2.0,476,False,Back injury - 75% chance of playing,2020-03-07T18:00:22.694457Z,50,168991.jpg,2.2,Billing,0.2,False,,d,3,91,60,27136,97,25736,1182,0.4,12.0,Billing,2162,1,1,5,36,0,0,0,7,0,0,5,314,503.8,203.8,291.0,100.0,MID,Bournemouth,Philip Billing
92,75.0,0.0,220307,0,0,-2,2,0,3,0.0,0.0,0,Arnaut,0.0,492,False,Lack of match fitness - 75% chance of playing,2019-12-15T13:00:23.507388Z,58,220307.jpg,2.0,Danjuma Groeneveld,0.0,False,,d,3,91,18,1091,8,4902,19,0.0,3.1,Danjuma,405,0,1,2,6,0,0,0,0,0,0,0,55,45.4,39.8,120.0,20.5,MID,Bournemouth,Arnaut Danjuma Groeneveld
93,100.0,100.0,225321,0,0,1,-1,3,1,2.3,1.3,2,Aaron,2.3,494,False,,2020-01-12T14:00:23.328650Z,46,225321.jpg,3.4,Ramsdale,3.5,False,,a,3,91,96,662680,3440,445221,3356,0.5,20.9,Ramsdale,2520,0,1,4,44,0,0,0,0,0,102,10,520,759.0,10.0,0.0,76.9,GK,Bournemouth,Aaron Ramsdale
94,100.0,0.0,153682,0,0,-2,2,2,3,0.7,0.0,0,Harry,0.7,505,False,,2020-03-01T19:00:16.835481Z,58,153682.jpg,3.7,Wilson,1.8,False,,a,3,91,84,632633,2414,611646,2867,0.1,14.5,Harry Wilson,1432,7,1,2,28,0,0,0,1,0,0,7,280,360.2,228.4,543.0,113.1,MID,Bournemouth,Harry Wilson
95,,,461017,0,0,0,0,0,3,0.0,-1.0,0,Christian,0.0,564,False,,,45,461017.jpg,0.0,Saydee,0.0,False,,a,3,91,0,739,33,542,23,0.0,0.0,Saydee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Bournemouth,Christian Saydee
96,,,444183,0,0,0,0,0,3,0.0,-1.0,0,Gavin,0.0,565,False,,,45,444183.jpg,0.0,Kilkenny,0.0,False,,a,3,91,0,449,15,347,10,0.0,0.0,Kilkenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Bournemouth,Gavin Kilkenny
97,0.0,0.0,207300,0,0,0,0,0,3,0.0,0.0,0,Mihai-Alexandru,0.0,574,False,Joined Wigan Athletic on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-02-01T00:00:22.909965Z,45,207300.jpg,0.0,Dobre,0.0,False,,n,3,91,0,401,6,329,11,0.0,0.0,Dobre,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Bournemouth,Mihai-Alexandru Dobre
98,100.0,100.0,61933,0,0,-2,2,0,2,0.5,1.0,0,Shane,1.0,37,False,,2020-01-30T15:00:21.405457Z,48,61933.jpg,2.4,Duffy,0.9,False,,a,4,36,36,50932,65,176236,340,0.2,7.5,Duffy,1071,1,0,2,15,0,0,0,1,0,0,1,187,254.0,29.4,96.0,37.9,DEF,Brighton,Shane Duffy
99,100.0,100.0,86153,0,0,-2,2,1,2,1.5,2.0,5,Martín,2.0,38,False,,2019-09-14T16:30:10.724610Z,43,86153.jpg,2.6,Montoya,0.6,False,,a,4,36,60,96890,276,108338,368,0.5,14.0,Montoya,1703,0,1,6,25,0,0,0,5,0,0,3,293,317.6,335.0,173.0,82.8,DEF,Brighton,Martín Montoya
100,100.0,100.0,209362,0,0,-2,2,0,2,-0.2,0.3,0,Bernardo,0.3,39,False,,2019-09-14T16:30:10.738160Z,43,209362.jpg,1.8,Fernandes da Silva Junior,0.1,False,,a,4,36,18,7618,10,12579,137,0.1,4.2,Bernardo,541,0,0,1,12,0,0,0,1,0,0,3,102,122.6,58.6,82.0,26.4,DEF,Brighton,Bernardo Fernandes da Silva Junior
101,0.0,0.0,52484,0,0,-1,1,0,2,0.0,0.0,0,Leon,0.0,40,False,Joined Wigan Athletic on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-02-01T00:00:21.930237Z,44,52484.jpg,0.0,Balogun,0.1,False,,n,4,36,0,1296,4,5094,23,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Brighton,Leon Balogun
102,0.0,0.0,42748,0,0,-3,3,0,2,0.0,0.0,0,Gaëtan,0.0,41,False,Joined Nottingham Forest on a permanent deal on 30/1,2020-01-31T01:30:13.684095Z,42,42748.jpg,0.8,Bong,0.1,False,,u,4,36,3,2361,8,8292,39,0.0,0.7,Bong,57,0,0,0,3,0,0,0,0,0,0,0,15,16.0,27.9,6.0,5.0,DEF,Brighton,Gaëtan Bong
103,100.0,100.0,83299,0,0,3,-3,3,2,2.5,3.0,5,Lewis,3.0,42,False,,2019-12-26T12:30:21.551588Z,48,83299.jpg,3.3,Dunk,12.4,False,,a,4,36,90,1414172,2707,1097887,13116,0.6,18.8,Dunk,2430,2,3,6,36,0,0,0,9,0,0,11,510,612.8,147.9,372.0,113.3,DEF,Brighton,Lewis Dunk
104,0.0,0.0,178173,0,0,-1,1,0,2,0.0,0.0,0,Matthew,0.0,43,False,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,178173.jpg,0.0,Clarke,0.0,False,,n,4,36,0,424,4,1309,7,0.0,0.0,Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Brighton,Matthew Clarke
105,100.0,100.0,20529,0,0,-6,6,0,4,0.5,1.0,0,Glenn,1.0,44,False,,2020-01-05T01:00:11.784092Z,54,20529.jpg,1.5,Murray,0.7,False,,a,4,36,29,52572,160,224972,505,0.2,5.4,Murray,701,1,0,2,10,0,0,0,0,0,0,0,54,58.0,46.2,205.0,30.6,FWD,Brighton,Glenn Murray
106,0.0,0.0,106757,0,0,-3,3,0,4,0.0,0.0,0,Jürgen,0.0,45,False,Joined FC Cincinnatti on loan until the end of the season on 12/2. - Expected back 05 Jul,2020-02-13T00:30:19.910430Z,52,106757.jpg,1.5,Locadia,0.1,False,,n,4,36,3,6753,6,23771,17,0.0,0.6,Locadia,85,0,0,1,1,0,0,0,0,0,0,0,5,3.2,1.3,30.0,3.3,FWD,Brighton,Jürgen Locadia
107,0.0,0.0,93284,0,0,-3,3,0,4,0.0,0.0,0,Florin,0.0,46,False,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,47,93284.jpg,1.7,Andone,0.3,False,,n,4,36,5,159822,21,196712,67,0.0,1.1,Andone,71,1,0,0,2,0,0,0,0,1,0,1,20,45.0,11.3,21.0,7.6,FWD,Brighton,Florin Andone
108,,,131897,0,0,3,-3,0,1,3.2,3.7,7,Mathew,3.7,47,False,,,48,131897.jpg,3.5,Ryan,14.0,False,,a,4,36,102,1134749,1072,1009955,12519,0.8,21.2,Ryan,2610,0,0,6,40,0,0,0,0,0,92,12,577,791.6,0.0,0.0,79.2,GK,Brighton,Mathew Ryan
109,,,50093,0,0,-1,1,0,1,-0.5,0.0,0,David,0.0,48,False,,,39,50093.jpg,0.0,Button,20.6,False,,a,4,36,0,662292,6349,845322,8409,0.0,0.0,Button,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GK,Brighton,David Button
110,,,60307,0,0,-2,2,0,3,-0.5,0.0,0,Pascal,0.0,49,False,,,63,60307.jpg,3.0,Groß,0.5,False,,a,4,36,69,112317,107,136730,772,0.0,11.0,Groß,1485,2,5,3,25,1,0,0,2,0,0,7,298,339.6,804.0,305.0,144.5,MID,Brighton,Pascal Groß
111,100.0,100.0,165210,0,0,-2,2,0,3,0.2,0.7,1,Alireza,0.7,50,False,,2019-09-19T14:00:12.919069Z,58,165210.jpg,3.2,Jahanbakhsh,0.1,False,,a,4,36,26,12379,23,14537,183,0.1,4.5,Jahanbakhsh,284,2,1,1,3,0,0,0,0,0,0,2,86,90.2,60.5,106.0,25.7,MID,Brighton,Alireza Jahanbakhsh
112,0.0,0.0,167473,0,0,-1,1,0,3,0.0,0.0,0,José Heriberto,0.0,51,False,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,167473.jpg,0.0,Izquierdo Mena,0.0,False,,i,4,36,0,200,11,280,2,0.0,0.0,Izquierdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Brighton,José Heriberto Izquierdo Mena
113,0.0,0.0,83543,0,0,-1,1,0,3,0.0,0.0,0,Anthony,0.0,52,False,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,83543.jpg,0.0,Knockaert,0.0,False,,n,4,36,0,312,13,958,9,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Brighton,Anthony Knockaert
114,100.0,100.0,227127,0,0,0,0,0,3,1.5,2.0,3,Yves,2.0,53,False,,2019-06-25T11:30:06.944296Z,50,227127.jpg,1.5,Bissouma,0.0,False,,a,4,36,19,1303,55,1351,17,0.4,3.8,Bissouma,663,0,0,2,7,0,0,0,2,0,0,0,101,114.0,74.1,78.0,26.5,MID,Brighton,Yves Bissouma
115,100.0,100.0,66242,0,0,-2,2,0,3,1.5,2.0,3,Davy,2.0,54,False,,2019-09-29T10:30:09.519275Z,48,66242.jpg,2.5,Pröpper,0.4,False,,a,4,36,64,91536,120,94299,323,0.4,13.3,Pröpper,2340,1,2,5,36,1,0,0,4,0,0,2,384,461.2,379.5,243.0,108.2,MID,Brighton,Davy Pröpper
116,100.0,100.0,109345,0,0,-4,4,0,3,1.5,2.0,3,Solomon,2.0,55,False,,2019-11-28T14:00:24.105131Z,46,109345.jpg,2.3,March,0.2,False,,a,4,36,30,35162,115,58331,114,0.4,6.5,March,880,0,1,4,12,0,0,0,2,0,0,3,99,156.8,200.5,264.0,62.2,MID,Brighton,Solomon March
117,100.0,100.0,38490,0,0,-2,2,0,3,-0.5,0.0,0,Beram,0.0,56,False,,2019-08-08T22:00:09.076501Z,43,38490.jpg,0.0,Kayal,0.2,False,,a,4,36,0,34682,97,31620,199,0.0,0.0,Kayal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MID,Brighton,Beram Kayal
118,100.0,100.0,40845,0,0,-1,1,0,3,-0.2,0.3,1,Dale,0.3,57,False,,2020-02-08T17:30:21.605491Z,44,40845.jpg,2.0,Stephens,1.7,False,,a,4,36,48,187128,198,277278,918,0.1,10.9,Stephens,1940,0,1,4,33,0,0,0,6,0,0,1,322,357.0,226.7,86.0,67.0,MID,Brighton,Dale Stephens
119,100.0,100.0,116216,0,0,-2,2,2,3,1.5,2.0,3,Leandro,2.0,421,False,,2019-11-16T11:00:16.932007Z,58,116216.jpg,3.3,Trossard,0.4,False,,a,4,36,75,121321,183,144529,1163,0.3,12.9,Trossard,1438,3,5,2,24,0,0,0,0,0,0,6,278,316.2,489.1,367.0,117.0,MID,Brighton,Leandro Trossard
120,100.0,100.0,78916,0,0,0,0,0,2,2.5,3.0,5,Dan,3.0,475,False,,2020-01-01T14:30:13.406599Z,45,78916.jpg,2.3,Burn,0.2,False,,a,4,36,57,34989,92,34786,97,0.7,12.7,Burn,2147,0,0,6,32,0,0,0,4,0,0,0,366,461.2,275.6,102.0,83.8,DEF,Brighton,Dan Burn
121,100.0,100.0,110735,0,0,-1,1,1,2,4.5,5.0,6,Adam,5.0,493,False,,2019-11-02T18:00:16.279714Z,44,110735.jpg,3.0,Webster,0.6,False,,a,4,36,69,105682,674,71572,1015,1.1,15.7,Webster,2015,3,1,3,33,1,0,0,3,0,0,7,396,538.2,147.7,204.0,89.2,DEF,Brighton,Adam Webster
122,,,115382,-1,1,-3,3,1,4,3.8,4.3,2,Neal,4.3,502,False,,,57,115382.jpg,3.6,Maupay,1.7,False,,a,4,36,101,516425,2454,440318,5385,0.8,17.7,Maupay,2109,8,2,6,28,0,0,0,3,0,0,15,277,405.0,264.5,1250.0,191.7,FWD,Brighton,Neal Maupay
123,100.0,100.0,74471,0,0,-2,2,1,3,1.8,2.3,3,Aaron,2.3,516,False,,2020-01-09T14:00:18.516961Z,48,74471.jpg,2.9,Mooy,0.7,False,,a,4,36,64,106456,376,80769,2065,0.5,13.3,Mooy,1651,2,1,4,26,0,0,0,0,1,0,9,267,354.8,510.3,255.0,111.9,MID,Brighton,Aaron Mooy
124,100.0,100.0,233425,0,0,-2,2,1,4,-0.2,0.3,0,Aaron,0.3,534,False,,2019-12-08T18:30:20.976333Z,43,233425.jpg,2.4,Connolly,1.1,False,,a,4,36,41,408605,815,346728,1994,0.1,9.5,Connolly,827,2,2,3,13,0,0,0,0,0,0,3,90,91.0,62.9,347.0,49.2,FWD,Brighton,Aaron Connolly
125,0.0,0.0,213056,0,0,0,0,0,2,0.0,0.0,0,Tudor,0.0,536,False,Joined ADO Den Haag on loan until the end of the season on 17/1. - Expected back 01 Jul,2020-01-17T11:00:15.294241Z,40,213056.jpg,0.0,Baluta,0.2,False,,n,4,36,0,25657,23,20829,170,0.0,0.0,Baluta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Brighton,Tudor Baluta
126,100.0,100.0,235382,0,0,0,0,0,3,-0.2,0.3,0,Steven,0.3,537,False,,2020-02-02T22:00:20.506624Z,45,235382.jpg,1.7,Alzate,0.1,False,,a,4,36,33,18978,85,12923,202,0.1,7.3,Alzate,1181,0,0,3,18,0,0,0,1,0,0,0,183,202.0,214.1,205.0,62.3,MID,Brighton,Steven Alzate
127,,,74375,0,0,0,0,0,2,-0.2,0.3,0,Ezequiel,0.3,546,False,,,40,74375.jpg,1.1,Schelotto,0.6,False,,a,4,36,7,73029,452,41869,896,0.1,1.8,Schelotto,287,0,0,0,6,0,0,0,2,0,0,0,30,30.8,7.9,48.0,8.5,DEF,Brighton,Ezequiel Schelotto
128,,,232792,0,0,0,0,0,2,-0.5,0.0,0,Tariq,0.0,586,False,,,40,232792.jpg,1.0,Lamptey,0.1,False,,a,4,36,1,11723,137,5898,241,0.0,0.2,Lamptey,31,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,DEF,Brighton,Tariq Lamptey
129,,,243016,0,0,0,0,0,3,-0.2,0.3,1,Alexis,0.3,627,False,,,55,243016.jpg,1.0,Mac Allister,0.0,False,,a,4,36,1,701,74,170,25,0.1,0.2,Mac Allister,10,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.8,8.0,0.9,MID,Brighton,Alexis Mac Allister
130,,,51927,0,0,0,0,0,2,2.2,2.7,2,Ben,3.2,83,False,,,50,51927.jpg,3.0,Mee,1.2,False,,a,5,90,87,107681,1447,89309,1637,0.6,17.4,Mee,2610,0,2,11,40,0,0,0,7,0,0,1,476,577.0,95.0,343.0,101.7,DEF,Burnley,Ben Mee
131,100.0,100.0,17761,0,0,1,-1,2,2,2.8,3.3,1,James,3.8,84,False,,2019-08-03T18:30:13.047591Z,51,17761.jpg,3.5,Tarkowski,3.8,False,,a,5,90,101,507722,6702,367218,5103,0.7,19.8,Tarkowski,2610,1,2,11,40,0,0,0,8,0,0,10,515,668.6,110.9,294.0,107.4,DEF,Burnley,James Tarkowski
132,0.0,0.0,68983,0,0,-3,3,0,2,0.0,0.0,0,Matthew,0.0,85,False,Knee injury - Unknown return date,2020-02-13T14:30:21.029511Z,42,68983.jpg,2.7,Lowton,0.4,False,,i,5,90,41,109470,22,112791,679,0.0,9.8,Lowton,1350,0,1,5,26,0,0,0,2,0,0,0,236,264.8,178.1,15.0,45.9,DEF,Burnley,Matthew Lowton
133,100.0,100.0,17997,0,0,-2,2,1,2,3.8,4.3,2,Phil,4.8,86,False,,2020-01-24T15:30:17.654643Z,43,17997.jpg,3.4,Bardsley,0.3,False,,a,5,90,48,26406,1571,21507,372,1.1,11.2,Bardsley,1260,0,1,6,14,0,0,0,4,0,0,2,230,230.4,93.1,77.0,40.1,DEF,Burnley,Phil Bardsley
134,100.0,100.0,103914,0,0,-2,2,0,2,2.8,3.3,1,Charlie,3.8,87,False,,2020-02-13T14:30:21.040866Z,43,103914.jpg,3.2,Taylor,2.4,False,,a,5,90,55,214890,4074,138892,2176,0.9,12.8,Taylor,1375,0,0,7,11,0,0,0,3,0,0,2,258,239.4,196.6,19.0,45.7,DEF,Burnley,Charlie Taylor
135,100.0,100.0,41674,0,0,-2,2,0,2,-1.0,-0.5,0,Kevin,0.0,88,False,,2019-12-05T14:00:19.724270Z,43,41674.jpg,1.0,Long,0.1,False,,a,5,90,1,4282,39,9339,56,0.0,0.2,Long,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,DEF,Burnley,Kevin Long
136,0.0,0.0,83312,0,0,-1,1,0,2,0.0,0.0,0,Ben,0.0,89,False,Lack of match fitness - Unknown return date,2020-01-24T15:30:17.666302Z,39,83312.jpg,0.0,Gibson,2.5,False,,i,5,90,0,157007,644,204870,2017,0.0,0.0,Gibson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,DEF,Burnley,Ben Gibson
137,75.0,0.0,44699,0,0,-4,4,1,4,0.0,0.0,0,Ashley,0.0,90,False,Lack of match fitness - 75% chance of playing,2020-01-05T01:00:11.884714Z,61,44699.jpg,3.2,Barnes,2.2,False,,d,5,90,61,1128072,28,1178362,713,0.0,10.0,Barnes,1350,6,0,8,21,0,0,0,4,0,0,6,161,226.2,85.1,474.0,75.9,FWD,Burnley,Ashley Barnes
138,100.0,100.0,60689,0,0,-4,4,3,4,1.8,2.3,9,Chris,2.8,91,False,,2020-02-15T15:30:12.977898Z,61,60689.jpg,4.2,Wood,1.4,False,,a,5,90,109,357974,16045,373413,2431,0.5,17.9,Wood,2061,11,1,10,28,1,0,0,1,0,0,16,302,453.8,248.1,891.0,158.0,FWD,Burnley,Chris Wood
139,100.0,100.0,81183,0,0,-2,2,1,4,3.2,3.7,1,Matej,4.2,92,False,,2019-11-21T14:00:21.258493Z,53,81183.jpg,2.6,Vydra,0.2,False,,a,5,90,26,24115,678,16685,1638,0.8,4.9,Vydra,328,2,1,2,1,0,0,0,0,0,0,3,84,111.4,55.0,153.0,32.0,FWD,Burnley,Matej Vydra
140,100.0,100.0,98747,1,-1,4,-4,1,1,4.8,5.3,2,Nick,5.8,93,True,,2019-07-31T00:00:11.182051Z,49,98747.jpg,4.4,Pope,18.6,False,,a,5,90,128,1658448,32195,811929,8037,1.2,26.7,Pope,2610,0,0,11,40,0,1,0,0,0,89,17,598,671.6,30.3,2.0,70.3,GK,Burnley,Nick Pope
141,,,15749,0,0,-3,3,0,1,-1.0,-0.5,0,Joe,0.0,95,False,,,42,15749.jpg,0.0,Hart,1.1,False,,a,5,90,0,24498,149,96555,350,0.0,0.0,Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,GK,Burnley,Joe Hart
142,0.0,0.0,60586,0,0,-1,1,0,3,0.0,0.0,0,Johann Berg,0.0,96,False,Calf injury - Unknown return date,2020-02-27T15:30:14.103585Z,59,60586.jpg,2.9,Gudmundsson,0.4,False,,i,5,90,20,79822,9,116368,70,0.0,3.4,Gudmundsson,398,1,0,3,4,0,0,0,0,0,0,1,66,83.2,156.8,92.0,33.1,MID,Burnley,Johann Berg Gudmundsson
